t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
0.855,2.00265,2,-0.0169961,0,-0.00447884,0,2.3008,2.5,0.000385978,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.86,2.01457,2,-0.0173947,0,-0.00438982,0,2.29022,2.5,-0.00178283,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.865,2.02426,2,-0.0174037,0,-0.00448567,0,2.26296,2.5,0.00381729,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.87,2.03344,2,-0.0181271,0,-0.00448169,0,2.27656,2.5,0.00986986,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.875,2.04441,2,-0.0177711,0,-0.00434988,0,2.2427,2.5,0.00946145,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.88,2.05637,2,-0.0192969,0,-0.00421584,0,2.22051,2.5,0.0101306,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.885,2.06933,2,-0.0199377,0,-0.00419081,0,2.20303,2.5,0.00564336,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.89,2.07991,2,-0.019984,0,-0.00423086,0,2.17518,2.5,0.0139046,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.895,2.09146,2,-0.0208237,0,-0.00421024,0,2.16805,2.5,0.0170077,0,-0.108937,0.177079,1.74134,-0.201612,1.74134,-0.201612
0.9,2.10363,2.25,-0.0213763,0,-0.0042247,0,2.18337,2.5,0.0151559,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.905,2.11355,2.25,-0.0211616,0,-0.00428092,0,2.25427,2.5,0.0153168,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.91,2.12453,2.25,-0.0221251,0,-0.00411512,0,2.22092,2.5,0.00707091,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.915,2.13557,2.25,-0.0219988,0,-0.00409536,0,2.28087,2.5,0.0083924,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.92,2.14635,2.25,-0.0205321,0,-0.00395283,0,2.27929,2.5,0.00495062,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.925,2.15705,2.25,-0.0201147,0,-0.00385465,0,2.33398,2.5,0.00203569,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.93,2.16665,2.25,-0.0204647,0,-0.0037503,0,2.22762,2.5,0.00275519,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.935,2.17619,2.25,-0.0219315,0,-0.00371585,0,2.20777,2.5,-0.00367774,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.94,2.18859,2.25,-0.0221573,0,-0.00385374,0,2.22109,2.5,-0.0042378,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.945,2.20094,2.25,-0.0211114,0,-0.00382121,0,2.16274,2.5,0.00668845,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.95,2.21241,2.25,-0.019673,0,-0.0037036,0,2.1733,2.5,0.00417576,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.955,2.22291,2.25,-0.0193612,0,-0.00363758,0,2.08565,2.5,-0.000662625,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.96,2.23607,2.25,-0.0192626,0,-0.00369541,0,2.15411,2.5,-0.00727966,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.965,2.24681,2.25,-0.0182673,0,-0.00382773,0,2.18396,2.5,-0.0067964,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.97,2.25662,2.25,-0.0191163,0,-0.00374636,0,2.17798,2.5,-0.021197,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.975,2.26944,2.25,-0.0191212,0,-0.00401065,0,2.2692,2.5,-0.0194597,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.98,2.28134,2.25,-0.0187706,0,-0.00412198,0,2.27884,2.5,-0.0162432,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.985,2.29337,2.25,-0.0193019,0,-0.00416794,0,2.31906,2.5,-0.0187471,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.99,2.30562,2.25,-0.0191599,0,-0.00419105,0,2.30638,2.5,-0.0177349,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
0.995,2.3188,2.25,-0.0184051,0,-0.00422229,0,2.35121,2.5,-0.0171525,0,0.296389,-0.0501008,2.19231,0.0096542,2.19231,0.0096542
1,2.33027,2.5,-0.0180504,0,-0.00428186,0,2.36625,2.5,-0.0166559,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.005,2.34164,2.5,-0.0169356,0,-0.00443484,0,2.48003,2.5,-0.0166332,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.01,2.35467,2.5,-0.0170504,0,-0.00449576,0,2.46254,2.5,-0.0227285,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.015,2.36644,2.5,-0.0170616,0,-0.00455525,0,2.53838,2.5,-0.0187554,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.02,2.3797,2.5,-0.0186141,0,-0.00481198,0,2.52791,2.5,-0.0214328,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.025,2.39346,2.5,-0.0167078,0,-0.00495301,0,2.43862,2.5,-0.022583,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.03,2.40602,2.5,-0.0163718,0,-0.0050725,0,2.48509,2.5,-0.0300917,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.035,2.41768,2.5,-0.0160756,0,-0.00523809,0,2.4981,2.5,-0.0284892,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.04,2.43114,2.5,-0.0159522,0,-0.00546797,0,2.50428,2.5,-0.0339972,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.045,2.4442,2.5,-0.0168307,0,-0.00569171,0,2.49859,2.5,-0.0300226,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.05,2.4587,2.5,-0.0160821,0,-0.00572713,0,2.43364,2.5,-0.0208209,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.055,2.47058,2.5,-0.0149585,0,-0.00568844,0,2.48503,2.5,-0.0219951,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.06,2.48335,2.5,-0.0151233,0,-0.00589731,0,2.43542,2.5,-0.0246144,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.065,2.49702,2.5,-0.014419,0,-0.00585132,0,2.49047,2.5,-0.0312337,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.07,2.50972,2.5,-0.0142657,0,-0.00600863,0,2.4919,2.5,-0.0161141,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.075,2.52274,2.5,-0.0133908,0,-0.00600494,0,2.43771,2.5,-0.0220624,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.08,2.53583,2.5,-0.0128496,0,-0.00607122,0,2.53072,2.5,-0.0225497,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.085,2.54641,2.5,-0.0121907,0,-0.0062024,0,2.51361,2.5,-0.02801,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.09,2.55862,2.5,-0.0103418,0,-0.00617117,0,2.53473,2.5,-0.0201435,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.095,2.5711,2.5,-0.0091949,0,-0.00625012,0,2.47619,2.5,-0.012545,0,0.213068,0.0474121,2.29294,0.0402002,2.29294,0.0402002
1.1,2.58287,2.75,-0.00962339,0,-0.00641309,0,2.45121,2.5,-0.0104675,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.105,2.5949,2.75,-0.010516,0,-0.0064824,0,2.48877,2.5,-0.0118996,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.11,2.60803,2.75,-0.0104045,0,-0.0064847,0,2.45259,2.5,-0.00676065,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.115,2.61936,2.75,-0.0105404,0,-0.00654573,0,2.43636,2.5,-0.000933203,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.12,2.63066,2.75,-0.00958816,0,-0.00647609,0,2.4977,2.5,-0.0107302,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.125,2.64237,2.75,-0.00870288,0,-0.00659231,0,2.42305,2.5,-0.0083026,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.13,2.6551,2.75,-0.00855299,0,-0.00656816,0,2.39444,2.5,-0.0057431,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.135,2.66596,2.75,-0.00719673,0,-0.00667395,0,2.34392,2.5,-0.00018153,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.14,2.67692,2.75,-0.00822299,0,-0.0067431,0,2.26588,2.5,-0.00825994,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.145,2.69023,2.75,-0.00826569,0,-0.0068116,0,2.22702,2.5,-0.0137165,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.15,2.70245,2.75,-0.00901385,0,-0.00681065,0,2.30544,2.5,-0.0216322,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.155,2.71366,2.75,-0.008366,0,-0.0068945,0,2.31962,2.5,-0.0231517,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.16,2.72476,2.75,-0.00851655,0,-0.00686416,0,2.38409,2.5,-0.0176303,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.165,2.73615,2.75,-0.00977571,0,-0.00697822,0,2.36806,2.5,-0.0143796,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.17,2.7491,2.75,-0.00997135,0,-0.00715201,0,2.36088,2.5,-0.0106371,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.175,2.76154,2.75,-0.00972568,0,-0.00710858,0,2.37843,2.5,-0.0203811,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.18,2.77386,2.75,-0.00861045,0,-0.0071752,0,2.37337,2.5,-0.0117742,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.185,2.7847,2.75,-0.00924907,0,-0.00715281,0,2.39629,2.5,-0.0163125,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.19,2.79657,2.75,-0.010341,0,-0.00723689,0,2.43295,2.5,-0.0142235,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.195,2.80713,2.75,-0.00933495,0,-0.00719544,0,2.39995,2.5,-0.0154186,0,-0.232169,0.143482,2.70603,-0.141665,2.70603,-0.141665
1.2,2.8219,2.75,-0.00994356,0,-0.00708366,0,2.42751,2.5,-0.0138587,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.205,2.83569,3,-0.0110806,0,-0.00720119,0,2.41888,2.5,-0.00840768,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.21,2.84803,3,-0.0111655,0,-0.00722606,0,2.48205,2.5,-0.0116689,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.215,2.85961,3,-0.0101201,0,-0.00734155,0,2.41257,2.5,-0.0283634,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.22,2.87235,3,-0.00982244,0,-0.0076117,0,2.42402,2.5,-0.031723,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.225,2.88379,3,-0.00984287,0,-0.00758975,0,2.44583,2.5,-0.0274317,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.23,2.89616,3,-0.00920818,0,-0.00776249,0,2.40677,2.5,-0.0282691,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.235,2.90775,3,-0.00844898,0,-0.00784455,0,2.35001,2.5,-0.0259592,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.24,2.91961,3,-0.00839402,0,-0.00789049,0,2.36288,2.5,-0.0304453,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.245,2.93234,3,-0.00898303,0,-0.00786666,0,2.4204,2.5,-0.0317432,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.25,2.9421,3,-0.0092391,0,-0.0079837,0,2.45229,2.5,-0.0354545,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.255,2.95398,3,-0.009249,0,-0.0080859,0,2.51159,2.5,-0.0301157,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.26,2.96696,3,-0.0091287,0,-0.00811992,0,2.49457,2.5,-0.0336154,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.265,2.97886,3,-0.00902829,0,-0.00827756,0,2.5259,2.5,-0.0348166,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.27,2.99111,3,-0.0105668,0,-0.00828358,0,2.56897,2.5,-0.0335593,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.275,3.00343,3,-0.0105509,0,-0.00857829,0,2.67947,2.5,-0.0337728,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.28,3.01732,3,-0.00980786,0,-0.00878483,0,2.69012,2.5,-0.0292883,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.285,3.03191,3,-0.0107643,0,-0.00888632,0,2.70954,2.5,-0.0256037,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.29,3.046,3,-0.0120955,0,-0.0089127,0,2.71746,2.5,-0.0207236,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.295,3.06026,3,-0.0111788,0,-0.00906402,0,2.73496,2.5,-0.0258523,0,0.272334,0.15171,2.65755,-0.126438,2.65755,-0.126438
1.3,3.07298,3.25,-0.0109429,0,-0.00931748,0,2.74156,2.5,-0.0347592,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.305,3.08759,3.25,-0.0099398,0,-0.00946013,0,2.68326,2.5,-0.0303542,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.31,3.1028,3.25,-0.0101197,0,-0.00947888,0,2.62727,2.5,-0.0276196,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.315,3.11703,3.25,-0.00910132,0,-0.00956074,0,2.58322,2.5,-0.0253844,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.32,3.12894,3.25,-0.00813134,0,-0.00987195,0,2.594,2.5,-0.0168131,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.325,3.14298,3.25,-0.00667801,0,-0.00995784,0,2.58149,2.5,-0.0237741,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.33,3.15657,3.25,-0.00589749,0,-0.0103183,0,2.49695,2.5,-0.0148151,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.335,3.16858,3.25,-0.00593552,0,-0.0104427,0,2.44926,2.5,-0.0159437,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.34,3.17982,3.25,-0.0059946,0,-0.0103383,0,2.4872,2.5,-0.00622506,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.345,3.19225,3.25,-0.00561919,0,-0.0103168,0,2.50759,2.5,-0.00481808,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.35,3.20486,3.25,-0.0060927,0,-0.010474,0,2.49177,2.5,-0.00590465,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.355,3.21786,3.25,-0.00536234,0,-0.010476,0,2.55739,2.5,-0.00515139,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.36,3.22872,3.25,-0.00642466,0,-0.010411,0,2.58144,2.5,-0.00682745,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.365,3.24106,3.25,-0.00567057,0,-0.0103926,0,2.57703,2.5,-0.00980361,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.37,3.2549,3.25,-0.0062518,0,-0.0103637,0,2.52213,2.5,-0.0084849,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.375,3.26757,3.25,-0.00605356,0,-0.0103433,0,2.47592,2.5,-0.00260961,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.38,3.28094,3.25,-0.00516488,0,-0.0103251,0,2.58788,2.5,0.00588078,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.385,3.29449,3.25,-0.00515008,0,-0.0104237,0,2.6265,2.5,0.00900403,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.39,3.30725,3.25,-0.00344514,0,-0.01043,0,2.5896,2.5,0.0163859,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.395,3.32136,3.25,-0.00263163,0,-0.0102521,0,2.58537,2.5,0.00773413,0,-0.532112,0.193641,3.11349,-0.195216,3.11349,-0.195216
1.4,3.33351,3.5,-0.00242179,0,-0.0102285,0,2.62082,2.5,0.0107459,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.405,3.34742,3.5,-0.001848,0,-0.0100848,0,2.66304,2.5,0.00405304,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.41,3.36081,3.5,-0.00374058,0,-0.00993994,0,2.6476,2.5,-0.00384136,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.415,3.37302,3.5,-0.00349367,0,-0.00990219,0,2.68911,2.5,0.00344597,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.42,3.38558,3.5,-0.00403447,0,-0.0100633,0,2.71211,2.5,-0.00159309,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.425,3.39718,3.5,-0.00366737,0,-0.00991511,0,2.63782,2.5,0.00162029,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.43,3.40958,3.5,-0.00288663,0,-0.00994671,0,2.63682,2.5,-0.001255,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.435,3.42198,3.5,-0.00245758,0,-0.010044,0,2.69063,2.5,0.00229039,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.44,3.4351,3.5,-0.000985963,0,-0.0101488,0,2.66962,2.5,0.00539809,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.445,3.44886,3.5,-0.00100005,0,-0.010247,0,2.71429,2.5,-0.00404141,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.45,3.46314,3.5,0.000237079,0,-0.0103546,0,2.67622,2.5,-0.0116217,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.455,3.47712,3.5,0.000903006,0,-0.0104744,0,2.67467,2.5,-0.0049501,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.46,3.49141,3.5,0.00235145,0,-0.0104756,0,2.69446,2.5,-0.00650609,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.465,3.50431,3.5,0.0022585,0,-0.0105714,0,2.7081,2.5,-0.0036709,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.47,3.51801,3.5,0.00115555,0,-0.0105955,0,2.75901,2.5,-0.00229315,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.475,3.52985,3.5,-0.000157075,0,-0.0106235,0,2.71927,2.5,-0.00124859,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.48,3.54339,3.5,-0.000975959,0,-0.0105561,0,2.68282,2.5,0.00829146,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.485,3.5576,3.5,-0.00252736,0,-0.010392,0,2.65004,2.5,0.00616266,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.49,3.56968,3.5,-0.00100927,0,-0.0102848,0,2.72829,2.5,0.00490686,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.495,3.58132,3.5,-0.00240597,0,-0.0103579,0,2.6943,2.5,0.00831764,0,-0.148993,-0.0763701,3.20775,0.144721,3.20775,0.144721
1.5,3.59516,3.75,-0.00306037,0,-0.0102789,0,2.69028,2.5,0.00581783,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.505,3.60789,3.75,-0.001139,0,-0.0102547,0,2.74937,2.5,0.00599138,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.51,3.6234,3.75,-0.00208689,0,-0.0103253,0,2.7577,2.5,0.0100849,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.515,3.6364,3.75,-0.00145293,0,-0.0101795,0,2.78129,2.5,0.0176954,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.52,3.64933,3.75,-0.0014153,0,-0.0101438,0,2.80277,2.5,0.0068637,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.525,3.66206,3.75,-0.000903392,0,-0.0100788,0,2.81864,2.5,0.0125253,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.53,3.67624,3.75,-0.000572191,0,-0.0100921,0,2.83816,2.5,0.0101082,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.535,3.6913,3.75,-0.00069851,0,-0.010076,0,2.82415,2.5,0.0153241,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.54,3.70496,3.75,-0.00115641,0,-0.0101368,0,2.74688,2.5,0.013199,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.545,3.71823,3.75,-0.000587028,0,-0.00996955,0,2.78524,2.5,0.016442,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.55,3.73137,3.75,-0.000773231,0,-0.0100033,0,2.83488,2.5,0.0123518,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.555,3.74514,3.75,-0.00158039,0,-0.00988745,0,2.81388,2.5,0.00909616,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.56,3.76045,3.75,-0.00207666,0,-0.00967106,0,2.78667,2.5,0.0112088,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.565,3.77286,3.75,-0.002258,0,-0.00969355,0,2.77435,2.5,0.0106791,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.57,3.78617,3.75,-0.00236058,0,-0.00957539,0,2.76241,2.5,0.0140863,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.575,3.80088,3.75,-0.00295441,0,-0.00948128,0,2.76983,2.5,0.0138561,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.58,3.8144,3.75,-0.00401488,0,-0.00956596,0,2.86417,2.5,0.0125891,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.585,3.828,3.75,-0.00438778,0,-0.00959251,0,2.83022,2.5,0.00836197,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.59,3.84301,3.75,-0.00527746,0,-0.00945519,0,2.82334,2.5,0.00620458,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.595,3.85599,3.75,-0.00593698,0,-0.0093582,0,2.77844,2.5,0.0126079,0,-0.498315,0.0199255,3.56388,-0.0118887,3.56388,-0.0118887
1.6,3.86918,4,-0.00781791,0,-0.00925144,0,2.78179,2.5,0.010199,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.605,3.88449,4,-0.00946965,0,-0.00923572,0,2.8715,2.5,0.0135609,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.61,3.89933,4,-0.0104435,0,-0.00919034,0,2.85369,2.5,0.0105111,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.615,3.91293,4,-0.0109168,0,-0.00922369,0,2.89289,2.5,0.0080867,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.62,3.92757,4,-0.00991245,0,-0.00902565,0,2.9098,2.5,0.0100005,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.625,3.94437,4,-0.00979532,0,-0.00898083,0,2.89857,2.5,0.00210026,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.63,3.95858,4,-0.0105312,0,-0.00881335,0,2.94698,2.5,0.00362941,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.635,3.97378,4,-0.00990132,0,-0.00896224,0,2.8556,2.5,0.00923709,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.64,3.9893,4,-0.00886801,0,-0.00911218,0,2.91127,2.5,0.00587696,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.645,4.00441,4,-0.00837479,0,-0.00898288,0,2.90823,2.5,0.000238626,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.65,4.01998,4,-0.00795616,0,-0.009001,0,2.83912,2.5,0.00327297,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.655,4.03526,4,-0.0103374,0,-0.00897246,0,2.8825,2.5,-0.000669485,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.66,4.04934,4,-0.0107633,0,-0.00898011,0,2.8448,2.5,0.00649778,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.665,4.06447,4,-0.0115688,0,-0.00901786,0,2.84037,2.5,0.0047083,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.67,4.07898,4,-0.0118298,0,-0.00887068,0,2.872,2.5,0.00943939,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.675,4.09305,4,-0.0123208,0,-0.00872328,0,2.90473,2.5,0.0110946,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.68,4.10824,4,-0.0117556,0,-0.00880347,0,2.85433,2.5,0.0121874,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.685,4.12159,4,-0.0127134,0,-0.00880548,0,2.86476,2.5,0.0113626,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.69,4.13402,4,-0.0144471,0,-0.00875261,0,2.80834,2.5,0.0139207,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.695,4.14648,4,-0.015301,0,-0.00866175,0,2.80804,2.5,0.0138318,0,-0.704271,0.00705208,3.79333,0.00173494,3.79333,0.00173494
1.7,4.15968,4.25,-0.017017,0,-0.0086412,0,2.78356,2.5,0.0124595,0,-1.4051,0.0151691,4.39396,-0.0616863,4.39396,-0.0616863
1.705,4.17429,4.25,-0.0150696,0,-0.00845497,0,2.76594,2.5,0.0298715,0,-1.4051,0.0151691,4.39396,-0.0616863,4.39396,-0.0616863
